"player_key","player_id","url","editorial_team_full_name","editorial_team_abbr","editorial_team_url","is_keeper","uniform_number","display_position","image_url","is_undroppable","position_type","primary_position","eligible_positions","eligible_positions_to_add","has_player_notes","has_recent_player_notes","player_notes_last_timestamp","selected_position","is_editable","owner_email","owner_guid","team_code","date_captured","season","full_name","first_name","last_name","status","starting_status","on_disabled_list"
"431.p.8967","8967","https://sports.yahoo.com/mlb/players/8967","St. Louis Cardinals","STL","https://sports.yahoo.com/mlb/teams/st-louis/","{'status': '1', 'cost': None, 'kept': '1'}","46","1B","https://s.yimg.com/iu/api/res/1.2/vrMsScL1s3FeQw0wHcQn3A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03212023/8967.png","0","B","1B","['1B', 'Util']","","1","","1711224821","BN","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Paul Goldschmidt","Paul","Goldschmidt","","",""
"431.p.1000001","1000001","https://sports.yahoo.com/mlb/players/10835","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': '1', 'cost': None, 'kept': '1'}","17","Util","https://s.yimg.com/iu/api/res/1.2/KqFRBZPTPz_RQArDtqea0w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/12102023/10835.png","1","B","Util","Util","","1","1","1711312482","BN","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Shohei Ohtani (Batter)","Shohei","Ohtani (Batter)","","",""
"431.p.63423","63423","https://sports.yahoo.com/mlb/players/63423","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","18","SP","https://s.yimg.com/iu/api/res/1.2/qISH_YC6NKTKrNBOnAnEXQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/01222024/63423.png","0","P","SP","['SP', 'P']","","1","1","1711333311","SP","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Yoshinobu Yamamoto","Yoshinobu","Yamamoto","","",""
"431.p.12037","12037","https://sports.yahoo.com/mlb/players/12037","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","28","SP","https://s.yimg.com/iu/api/res/1.2/ekRC2ikGQI.2Ev_S2FOawg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/12037.png","0","P","SP","['SP', 'P']","","1","1","1711333788","SP","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Bobby Miller","Bobby","Miller","","",""
"431.p.10610","10610","https://sports.yahoo.com/mlb/players/10610","Kansas City Royals","KC","https://sports.yahoo.com/mlb/teams/kansas-city/","{'status': None, 'cost': None, 'kept': None}","55","SP,RP","https://s.yimg.com/iu/api/res/1.2/t_VgJDpB7WiDeqC_hiQ3Gg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/11012023/10610.png","0","P","SP","['SP', 'RP', 'P']","","1","","1711155861","SP","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Cole Ragans","Cole","Ragans","","",""
"431.p.10794","10794","https://sports.yahoo.com/mlb/players/10794","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': None, 'cost': None, 'kept': None}","33","RP","https://s.yimg.com/iu/api/res/1.2/uLPfRnwungx7sSVIkruWOQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/10794.png","0","P","RP","['RP', 'P']","","1","","1711027351","RP","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","A.J. Minter","A.J.","Minter","","",""
"431.p.12354","12354","https://sports.yahoo.com/mlb/players/12354","San Diego Padres","SD","https://sports.yahoo.com/mlb/teams/san-diego/","{'status': None, 'cost': None, 'kept': None}","75","RP","https://s.yimg.com/iu/api/res/1.2/7d0WZNoF7viZnxVgxk1tEA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/12354.1.png","0","P","RP","['RP', 'P']","","1","","1711034169","RP","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Robert Suarez","Robert","Suarez","","",""
"431.p.11202","11202","https://sports.yahoo.com/mlb/players/11202","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","35","SP","https://s.yimg.com/iu/api/res/1.2/F6Imj2c3ekMYs5_eEKw7xA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/11202.png","0","P","SP","['SP', 'P']","","1","","1711219953","P","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Justin Steele","Justin","Steele","DTD","",""
"431.p.60584","60584","https://sports.yahoo.com/mlb/players/60584","Seattle Mariners","SEA","https://sports.yahoo.com/mlb/teams/seattle/","{'status': None, 'cost': None, 'kept': None}","22","SP","https://s.yimg.com/iu/api/res/1.2/HfL_d97g4hoUiHeRrxCNeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03222023/60584.png","0","P","SP","['SP', 'P']","","1","","1710484717","P","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Bryan Woo","Bryan","Woo","","",""
"431.p.11625","11625","https://sports.yahoo.com/mlb/players/11625","Cleveland Guardians","CLE","https://sports.yahoo.com/mlb/teams/cleveland/","{'status': '1', 'cost': None, 'kept': '1'}","48","RP","https://s.yimg.com/iu/api/res/1.2/iSrsKJJd6jhtNbuMdL9UjQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04132023/11625.png","0","P","RP","['RP', 'P']","","1","","1710888984","P","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Emmanuel Clase","Emmanuel","Clase","","",""
"431.p.9620","9620","https://sports.yahoo.com/mlb/players/9620","Atlanta Braves","ATL","https://sports.yahoo.com/mlb/teams/atlanta/","{'status': '1', 'cost': None, 'kept': '1'}","54","SP","https://s.yimg.com/iu/api/res/1.2/OHIjs0gT8wRVgKqEewOobQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/9620.png","0","P","SP","['SP', 'P']","","1","1","1711317564","BN","","","KOM4JYYDK6M4VANOXBVLDERWIE","431.l.34188.t.5","2024-09-23 00:00:00","2024","Max Fried","Max","Fried","","",""
"431.p.11268","11268","https://sports.yahoo.com/mlb/players/11268","Milwaukee Brewers","MIL","https://sports.yahoo.com/mlb/teams/milwaukee/","{'status': None, 'cost': None, 'kept': None}","24","C","https://s.yimg.com/iu/api/res/1.2/ZuJWm7uiNlXPekmfW_lKDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/11268.png","0","B","C","['C', 'Util']","","","","","C","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","William Contreras","William","Contreras","","",""
"431.p.10918","10918","https://sports.yahoo.com/mlb/players/10918","New York Mets","NYM","https://sports.yahoo.com/mlb/teams/ny-mets/","{'status': '1', 'cost': None, 'kept': '1'}","20","1B","https://s.yimg.com/iu/api/res/1.2/JzI.DyKOaH0YhVA3rMrC8w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04052023/10918.png","1","B","1B","['1B', 'Util']","","1","","1710958638","1B","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Pete Alonso","Pete","Alonso","","",""
"431.p.9552","9552","https://sports.yahoo.com/mlb/players/9552","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': '1', 'cost': None, 'kept': '1'}","50","2B,SS,OF","https://s.yimg.com/iu/api/res/1.2/94nIaf9d2fO.3B3cQnaBkQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/9552.png","1","B","2B","['2B', 'SS', 'OF', 'Util']","","1","","1711039509","2B","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Mookie Betts","Mookie","Betts","","",""
"431.p.10183","10183","https://sports.yahoo.com/mlb/players/10183","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': '1', 'cost': None, 'kept': '1'}","2","3B","https://s.yimg.com/iu/api/res/1.2/EcypwF5o8nrc4njFJtaddg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/10183.png","0","B","3B","['3B', 'Util']","","1","","1711229313","3B","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Alex Bregman","Alex","Bregman","","",""
"431.p.11809","11809","https://sports.yahoo.com/mlb/players/11809","New York Yankees","NYY","https://sports.yahoo.com/mlb/teams/ny-yankees/","{'status': None, 'cost': None, 'kept': None}","11","SS","https://s.yimg.com/iu/api/res/1.2/_bfG2AykgzBPBm.XSMJY0w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04032023/11809.png","0","B","SS","['SS', 'Util']","","1","","1711250931","SS","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Anthony Volpe","Anthony","Volpe","","",""
"431.p.10366","10366","https://sports.yahoo.com/mlb/players/10366","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","37","OF","https://s.yimg.com/iu/api/res/1.2/TlMwIBCIg8.MOmy2QNmNEA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/10366.png","0","B","OF","['OF', 'Util']","","","","","OF","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Teoscar Hernández","Teoscar","Hernández","","",""
"431.p.10504","10504","https://sports.yahoo.com/mlb/players/10504","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': '1', 'cost': None, 'kept': '1'}","24","1B,OF","https://s.yimg.com/iu/api/res/1.2/aQAWMXWxbqpOLU0nQ2qqkA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/10504.1.png","0","B","1B","['1B', 'OF', 'Util']","","","","","OF","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Cody Bellinger","Cody","Bellinger","","",""
"431.p.10626","10626","https://sports.yahoo.com/mlb/players/10626","New York Yankees","NYY","https://sports.yahoo.com/mlb/teams/ny-yankees/","{'status': '1', 'cost': None, 'kept': '1'}","22","OF","https://s.yimg.com/iu/api/res/1.2/kx074xPARtztsRdpS7R4iA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/12072023/10626.png","1","B","OF","['OF', 'Util']","","1","","1710610284","OF","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Juan Soto","Juan","Soto","","",""
"431.p.9002","9002","https://sports.yahoo.com/mlb/players/9002","New York Mets","NYM","https://sports.yahoo.com/mlb/teams/ny-mets/","{'status': None, 'cost': None, 'kept': None}","28","OF","https://s.yimg.com/iu/api/res/1.2/p2tNGGunW5cLDl64tO7BHg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/9002.png","0","B","OF","['OF', 'Util']","","1","","1711202532","Util","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","J.D. Martinez","J.D.","Martinez","","",""
"431.p.9771","9771","https://sports.yahoo.com/mlb/players/9771","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","3","3B,SS,OF","https://s.yimg.com/iu/api/res/1.2/HSuAKqCzi8td6lED4A6JsQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/9771.png","0","B","3B","['3B', 'SS', 'OF', 'Util']","","1","","1710766393","Util","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Chris Taylor","Chris","Taylor","","",""
"431.p.11125","11125","https://sports.yahoo.com/mlb/players/11125","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': None, 'cost': None, 'kept': None}","8","2B","https://s.yimg.com/iu/api/res/1.2/G.RLQcsLeQf.mYPWq9CdjA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03202023/11125.png","0","B","2B","['2B', 'Util']","","","","","BN","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Brandon Lowe","Brandon","Lowe","","",""
"431.p.10616","10616","https://sports.yahoo.com/mlb/players/10616","Arizona Diamondbacks","AZ","https://sports.yahoo.com/mlb/teams/arizona/","{'status': None, 'cost': None, 'kept': None}","12","OF","https://s.yimg.com/iu/api/res/1.2/oxO3Qpe4HkmOf2zIY45RRw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/10616.png","0","B","OF","['OF', 'Util']","","","","","BN","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Lourdes Gurriel","Lourdes","Gurriel Jr.","","",""
"431.p.10843","10843","https://sports.yahoo.com/mlb/players/10843","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': None, 'cost': None, 'kept': None}","25","OF","https://s.yimg.com/iu/api/res/1.2/95mooSVdilA0jMUVgEpiag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03162023/10843.png","0","B","OF","['OF', 'Util']","","1","","1710882998","BN","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Daulton Varsho","Daulton","Varsho","","",""
"431.p.11743","11743","https://sports.yahoo.com/mlb/players/11743","Chicago Cubs","CHC","https://sports.yahoo.com/mlb/teams/chi-cubs/","{'status': None, 'cost': None, 'kept': None}","5","2B,OF","https://s.yimg.com/iu/api/res/1.2/9xmFv6ALMVRTyrf6y8twKg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/11743.png","0","B","2B","['2B', 'OF', 'Util']","","1","","1710634251","BN","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Christopher Morel","Christopher","Morel","","",""
"431.p.9616","9616","https://sports.yahoo.com/mlb/players/9616","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","31","SP","https://s.yimg.com/iu/api/res/1.2/4zYbwi6TYHRtttx4Yftfnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/9616.png","0","P","SP","['SP', 'P']","","1","1","1711331088","SP","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Tyler Glasnow","Tyler","Glasnow","","",""
"431.p.11014","11014","https://sports.yahoo.com/mlb/players/11014","Milwaukee Brewers","MIL","https://sports.yahoo.com/mlb/teams/milwaukee/","{'status': None, 'cost': None, 'kept': None}","51","SP","https://s.yimg.com/iu/api/res/1.2/MjIe020jT_jRv2kKQtBbEg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04122023/11014.png","0","P","SP","['SP', 'P']","","1","","1710865160","SP","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Freddy Peralta","Freddy","Peralta","","",""
"431.p.60137","60137","https://sports.yahoo.com/mlb/players/60137","Cleveland Guardians","CLE","https://sports.yahoo.com/mlb/teams/cleveland/","{'status': None, 'cost': None, 'kept': None}","28","SP","https://s.yimg.com/iu/api/res/1.2/Jq5S0dJCNUC.qpIMVxERUA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/07312023/60137.png","0","P","SP","['SP', 'P']","","1","","1711237219","SP","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Tanner Bibee","Tanner","Bibee","","",""
"431.p.11536","11536","https://sports.yahoo.com/mlb/players/11536","San Francisco Giants","SF","https://sports.yahoo.com/mlb/teams/san-francisco/","{'status': None, 'cost': None, 'kept': None}","75","RP","https://s.yimg.com/iu/api/res/1.2/hxjYAMUQ4R4FEhwx9xCsrA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/11536.png","0","P","RP","['RP', 'P']","","","","","RP","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Camilo Doval","Camilo","Doval","","",""
"431.p.8622","8622","https://sports.yahoo.com/mlb/players/8622","Baltimore Orioles","BAL","https://sports.yahoo.com/mlb/teams/baltimore/","{'status': None, 'cost': None, 'kept': None}","46","RP","https://s.yimg.com/iu/api/res/1.2/yKyyTCFanF.nanMzdUzWMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/12132023/8622.png","0","P","RP","['RP', 'P']","","","","","RP","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Craig Kimbrel","Craig","Kimbrel","","",""
"431.p.10336","10336","https://sports.yahoo.com/mlb/players/10336","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","25","RP","https://s.yimg.com/iu/api/res/1.2/Hgjpw_YKJfPL1fGKyselXQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05192022/10336.png","0","P","RP","['RP', 'P']","","1","","1710695054","P","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","José Leclerc","José","Leclerc","","",""
"431.p.12036","12036","https://sports.yahoo.com/mlb/players/12036","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': None, 'cost': None, 'kept': None}","44","SP,RP","https://s.yimg.com/iu/api/res/1.2/9zo.iYkEzs5dpEdjfog1xg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03062024/12036.png","0","P","SP","['SP', 'RP', 'P']","","1","","1711054792","P","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Ryan Pepiot","Ryan","Pepiot","","",""
"431.p.10947","10947","https://sports.yahoo.com/mlb/players/10947","San Francisco Giants","SF","https://sports.yahoo.com/mlb/teams/san-francisco/","{'status': None, 'cost': None, 'kept': None}","12","RP","https://s.yimg.com/iu/api/res/1.2/a_it3Ru_VKJWlpflRU5vaQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/01162024/10947.png","0","P","RP","['RP', 'P']","","1","","1710980157","P","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Jordan Hicks","Jordan","Hicks","","",""
"431.p.11431","11431","https://sports.yahoo.com/mlb/players/11431","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","50","SP,RP","https://s.yimg.com/iu/api/res/1.2/HiXsG9L863qgMlbfqrzdsw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/11431.png","0","P","SP","['SP', 'RP', 'P']","","1","","1710903106","BN","","","W46YOOL5VGEROI3EX2HNSKM4TU","431.l.34188.t.6","2024-09-23 00:00:00","2024","Kutter Crawford","Kutter","Crawford","","",""
"431.p.12435","12435","https://sports.yahoo.com/mlb/players/12435","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","21","C,1B","https://s.yimg.com/iu/api/res/1.2/Pw7At72Mul2H.Gp_0yLaSg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/12435.png","0","B","C","['C', '1B', 'Util']","","1","","1710898952","C","","","D74O6S7H2CAE7EOLC56PHIVFQU","431.l.34188.t.7","2024-09-23 00:00:00","2024","Yainer Diaz","Yainer","Diaz","","",""
